name	category	price	url	description
Пряжа для вязания спицами, крючком «Троицкая. Купец», 50% акрил, 50% верблюжья шерсть, 200 м/100 г, (251 коричневый)	Психология и эзотерика	145	https://www.sima-land.ru/9320745/pryazha-dlya-vyazaniya-spicami-kryuchkom-troickaya-kupec-50-akril-50-verblyuzhya-sherst-200-m-100-g-251-korichnevyy/	
Машина для вязания «Зимушка»	Психология и эзотерика	2299	https://www.sima-land.ru/2921721/mashina-dlya-vyazaniya-zimushka/	С набором для вязания «Зимушка» маленькая рукодельница сможет связать тёплые зимние вещи: шапки, шарфы. Порадовать себя, своих кукол или домашних питомцев. Вязальная машина проста в использовании, работать на ней сможет даже новичок. Для начала необходимо заправить нитку в специальные крючки, расположенные по всей окружности машинки. Когда это будет сделано, можно начать крутить ручку и следить, чтобы не сбивалась нитка. И буквально за час у ребёнка получится прекрасный длинный шарф. На детской машинке можно вязать по кругу. Есть возможность создавать разноцветные модели, просто вводя в работу нить другого оттенка. Вещи, изготовленные своими руками, ребёнок будет носить или дарить друзьям и близким с большим удовольствием. На машинке есть кнопка-переключатель, она меняет 2 режима: простая вязка и петля-узел. По окончании вязания вы сможете переключить режим с простой вязки на режим петля-узел, чтобы завершить свою работу. Внутри вы найдёте инструкцию на английском языке с пошаговыми фото. Занятия со швейной машинкой обучают ребёнка правильному использованию, развивают творческие способности, усидчивость, аккуратность. Возможно, детское хобби вашей принцессы превратится в любимое занятие на всю жизнь! Швейная машинка «Зимушка» станет желанным подарком на Новый год для вашей малышки. Она поможет согреть родных и близких тёплыми зимними вещами. Окружайте ребёнка полезными играми!
Счётчик рядов электронный, на ремне, 3 режима, 10.5×2.5×2 см, МИКС	Психология и эзотерика	121	https://www.sima-land.ru/3619190/schetchik-ryadov-elektronnyy-na-remne-3-rezhima-10-5-2-5-2-cm-miks/	Не запутаться в готовых рядах поможет специальный счётчик. Он надевается палец, и при окончании последовательности вам нужно нажать на кнопку, чтобы обновить цифру. Такая система позволит спокойно откладывать вязание, если вам срочно нужно заняться другими делами. Максимальное колличество рядом — 99999.
Сумка-футляр «Треугольники», 1 люверс, d = 14 × 14,5 см, цвет разноцветный	Психология и эзотерика	311	https://www.sima-land.ru/7483743/sumka-futlyar-treugolniki-1-lyuvers-d-14-14-5-cm-cvet-raznocvetnyy/	Сумка-футляр предназначена для хранения и транспортировки материалов и инструментов для вязания, шитья и других видов рукоделия. Особенности
Набор для вязания, 31 предмет, разноцветный	Психология и эзотерика	223	https://www.sima-land.ru/10481419/nabor-dlya-vyazaniya-31-predmet-raznocvetnyy/	Набор для вязания всегда пригодится в хозяйстве, ведь он содержит самые необходимые принадлежности для рукоделия. В набор входят:
Пряжа светящаяся 100% лавсан "Сияй" меланж 50 гр 50 м бело-голубая	Психология и эзотерика	115	https://www.sima-land.ru/9700511/pryazha-svetyaschayasya-100-lavsan-siyay-melanzh-50-gr-50-m-belo-golubaya/	Флуоресцентная пряжа светится в темноте. Чем дольше этот материал находится под воздействием солнца или ламп, тем ярче и дольше он светит. Из такой пряжи делают оригинальные аксессуары, элементы одежды, интерьерный декор и игрушки. Например, на улице необычно будет смотреться светящаяся шапка — будет казаться, что она парит в темноте.
Спицы круговые, для вязания, с тефлоновым покрытием, с металлическим тросом, d=4 мм, 14/80 см	Психология и эзотерика	39	https://www.sima-land.ru/5058689/spicy-krugovye-dlya-vyazaniya-s-teflonovym-pokrytiem-s-metallicheskim-trosom-d-4-mm-14-80-cm/	Handmade становится популярным трендом: на место дизайнерских аксессуаров и предметов одежды пришли вещи, сделанные собственными руками.  Круговые спицы представляют собой две металлические части, соединённые друг с другом тросиком. Инструмент незаменим при вязании полотна по кругу. С его помощью получаются изделия без дополнительных швов: шапки, рукава и горловины.  Указанная длина круговых спиц содержит длину одной спицы и общую длину от кончика одной спицы до кончика второй, включая длину троса. Например, значение 14/80 см означает, что длина одной спицы составляет 14 см. А общая длина от кончика одной спицы до кончика второй, включая длину троса, — 80 см.
Пряжа светящаяся 100% лавсан "Сияй" 50 гр 50 м оранжевая	Психология и эзотерика	115	https://www.sima-land.ru/9700502/pryazha-svetyaschayasya-100-lavsan-siyay-50-gr-50-m-oranzhevaya/	Флуоресцентная пряжа светится в темноте. Чем дольше этот материал находится под воздействием солнца или ламп, тем ярче и дольше он светит. Из такой пряжи делают оригинальные аксессуары, элементы одежды, интерьерный декор и игрушки. Например, на улице необычно будет смотреться светящаяся шапка — будет казаться, что она парит в темноте.
Набор маркеров для петель, 40 шт., разноцветный	Психология и эзотерика	48	https://www.sima-land.ru/7069476/nabor-markerov-dlya-petel-40-sht-raznocvetnyy/	
Пряжа 100% целлюлоза "Softino Raffia Color Melange" кручёная, чёрная с золотом 10м	Психология и эзотерика	1130	https://www.sima-land.ru/9413452/pryazha-100-cellyuloza-softino-raffia-color-melange-kruchenaya-chernaya-s-zolotom-10m/	
Линейка для определения размера спиц для вязания, 8×7.5 см	Психология и эзотерика	41	https://www.sima-land.ru/9705046/lineyka-dlya-opredeleniya-razmera-spic-dlya-vyazaniya-8-7-5-cm/	
Устройство для плетения, деревянное, с металлическими штырями, 10 × 10 × 3,5 см	Психология и эзотерика	276	https://www.sima-land.ru/9765237/ustroystvo-dlya-pleteniya-derevyannoe-s-metallicheskimi-shtyryami-10-10-3-5-cm/	
Пряжа 100% целлюлоза "Softino Raffia Color Melange" кручёная, зелёный луг 10м ±2м	Психология и эзотерика	1130	https://www.sima-land.ru/9413444/pryazha-100-cellyuloza-softino-raffia-color-melange-kruchenaya-zelenyy-lug-10m-2m/	
Донышки для вязания 2 в 1 «Девочка с котенком», круг 15 см, хдф 3 мм	Психология и эзотерика	189	https://www.sima-land.ru/9918101/donyshki-dlya-vyazaniya-2-v-1-devochka-s-kotenkom-krug-15-cm-hdf-3-mm/	Донышко для вязания это незаменимая заготовка для творчества! В наборе вы найдёте две круглые основы, одна из которых служит дном корзинки, а другая крышкой. Обратите внимание что рисунок есть только на заготовке для крышки. Основные характеристики:
Тесьма декоративная бумага "Яркая" намотка 10 метров набор 12 шт МИКС 21х14х2 см	Психология и эзотерика	206	https://www.sima-land.ru/5110551/tesma-dekorativnaya-bumaga-yarkaya-namotka-10-metrov-nabor-12-sht-miks-21h14h2-cm/	
Основа для вязаных изделий кожзам "Овал" МИКС 9,5х12 см	Психология и эзотерика	142	https://www.sima-land.ru/6031405/osnova-dlya-vyazanyh-izdeliy-kozhzam-oval-miks-9-5h12-cm/	
Пряжа для вязания спицами, крючком «Пехорский текстиль. Детская новинка», 100% акрил, 200 м/50 г, (284 оранжевый)	Психология и эзотерика	110	https://www.sima-land.ru/1140464/pryazha-dlya-vyazaniya-spicami-kryuchkom-pehorskiy-tekstil-detskaya-novinka-100-akril-200-m-50-g-284-oranzhevyy/	Это пряжа из специального акрила, который отличается особой мягкостью и гипоаллергенными свойствами, за счет волокон ПАН. Поэтому если у Вас есть пряжа для вязания спицами, крючком «Пехорский текстиль. Детская новинка», 100% акрил, 200 м/50 г, (284 оранжевый), то без сомнений можете связать что-нибудь для своего малыша. Ведь эта нить удивительно приятна на ощупь, объемна и практически невесома, помимо этого изделия из этого «волшебного волокна» хорошо стираются и быстро сохнут. Спицы: №2,5-3; крючок: №3. 
Пряжа для вязания спицами, крючком «Карачаевская», моток, 100% акрил, 100 м/40±5 г, (стальной)	Психология и эзотерика	53	https://www.sima-land.ru/3413013/pryazha-dlya-vyazaniya-spicami-kryuchkom-karachaevskaya-motok-100-akril-100-m-40-5-g-stalnoy/	
Пряжа 100% целлюлоза "Softino Raffia Color Melange" кручёная, красно-розовая 10м	Психология и эзотерика	22	https://www.sima-land.ru/9413447/pryazha-100-cellyuloza-softino-raffia-color-melange-kruchenaya-krasno-rozovaya-10m/	
Пряжа 100% целлюлоза "Softino Raffia Color Melange" кручёная, бело-синяя 10м	Психология и эзотерика	1110	https://www.sima-land.ru/9413448/pryazha-100-cellyuloza-softino-raffia-color-melange-kruchenaya-belo-sinyaya-10m/	
Пряжа для вязания спицами, крючком «Пехорский текстиль. Жемчужная», 50% хлопок, 50% вискоза, 425 м/100 г, (283 лосось)	Психология и эзотерика	235	https://www.sima-land.ru/1372548/pryazha-dlya-vyazaniya-spicami-kryuchkom-pehorskiy-tekstil-zhemchuzhnaya-50-hlopok-50-viskoza-425-m-100-g-283-losos/	Тонкая хлопково-вискозная пряжа подходит для создания летних вещей: даже в жару вы не вспотеете в такой одежде.  Хлопковую нить окружает гладкая вискоза, поэтому готовое изделие будет иметь необычайный блеск и обладать гигроскопичностью.  Пряжа подходит для вязки детских и взрослых вещей и особенно хорошо смотрится в ажурных узорах, созданных крючком.   Спицы: № 1,5–2,5; крючок: № 2–3. 
Плюшевая пряжа для вязания спицами, крючком YarnArt, Dolce, 100% микрополиэстер, 120 м/100 г, (760 серый)	Психология и эзотерика	340	https://www.sima-land.ru/3440489/plyushevaya-pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-dolce-100-mikropoliester-120-m-100-g-760-seryy/	
Плюшевая пряжа для вязания руками ALIZE, Puffy color, 100% микрополиэстер, 9 м/100 г, (5922 розово белый)	Психология и эзотерика	148	https://www.sima-land.ru/4237757/plyushevaya-pryazha-dlya-vyazaniya-rukami-alize-puffy-color-100-mikropoliester-9-m-100-g-5922-rozovo-belyy/	
Пряжа трикотажная 100% хлопок "Лентино mini" 100 гр 40 м цвет 30 тёмно-синий	Психология и эзотерика	235	https://www.sima-land.ru/7656230/pryazha-trikotazhnaya-100-hlopok-lentino-mini-100-gr-40-m-cvet-30-temno-siniy/	
Пряжа для вязания спицами, крючком «Троицкая. Селена», 100% шерсть, 160 м/100 г, (896М)	Психология и эзотерика	167	https://www.sima-land.ru/9320780/pryazha-dlya-vyazaniya-spicami-kryuchkom-troickaya-selena-100-sherst-160-m-100-g-896m/	
Набор булавок, 2,6 см, 20 шт, цвет разноцветный	Психология и эзотерика	19	https://www.sima-land.ru/3780139/nabor-bulavok-2-6-cm-20-sht-cvet-raznocvetnyy/	Булавки используются для отметки различных участков вязания: петли реглана, места начала прибавления петель или кругового оборота. С помощью маркировочных колец и булавок можно сделать отметки на полотне: выделить нужный ряд или петлю. Длинный хвостик легко вдевается в петлю или столбик, затем фиксируется в замке, не деформирует и не растягивает вязку. Разными цветами удобно помечать участки в одном изделии: выделить спинку, пройму, полочку. Если допущена ошибка, можно за пару секунд снять и переставить булавку на другое место.
Плюшевая пряжа для вязания спицами, крючком YarnArt, Dolce Baby, 100% микрополиэстер, 85 м/50 г, (747 бежевый)	Психология и эзотерика	258	https://www.sima-land.ru/7689461/plyushevaya-pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-dolce-baby-100-mikropoliester-85-m-50-g-747-bezhevyy/	
Шнур для вязания 100% полиэфир с люрексом 1 мм цилиндр, 75±10гр, 200м, 01-белый+золото	Психология и эзотерика	262	https://www.sima-land.ru/10198523/shnur-dlya-vyazaniya-100-poliefir-s-lyureksom-1-mm-cilindr-75-10gr-200m-01-belyy-pluszoloto/	
Держатели для спиц, треугольные, 2 шт., d=7-10 мм, 12-15 см, голубые, розовые	Психология и эзотерика	45	https://www.sima-land.ru/10688122/derzhateli-dlya-spic-treugolnye-2-sht-d-7-10-mm-12-15-cm-golubye-rozovye/	Откройте для себя новый уровень комфорта и организации в вязании с треугольными держателями для спиц от Арт Узор. Эти полезные аксессуары разработаны специально для обеспечения стабильности и удобства во время работы с различными диаметрами спиц от 7 до 10 мм. В набор входят два держателя, выполненные из эластичной резины, что помогает максимально надёжно фиксировать спицы в нужном положении. Эти яркие голубые и розовые цвета радуют глаз и делают процесс вязания ещё более приятным и вдохновляющим. Используйте держатели от Арт Узор, чтобы улучшить свой вязальный опыт, сделав его более организованным и приятным. Эти аксессуары станут незаменимым помощником для любителей вязания, позволяя сосредоточиться на том, что действительно важно — на вашем творчестве!
Пряжа 100% акрил "Softy Kids" 90м ±5м 50 гр цвет 19 лазурный	Психология и эзотерика	105	https://www.sima-land.ru/7661484/pryazha-100-akril-softy-kids-90m-5m-50-gr-cvet-19-lazurnyy/	
Пряжа для вязания спицами, крючком YarnArt, Jeans crazy, 55% хлопок, 45% акрил, 160 м/50 г, (8208)	Психология и эзотерика	222	https://www.sima-land.ru/9343818/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-jeans-crazy-55-hlopok-45-akril-160-m-50-g-8208/	
Многофункциональное устройство для вязания +2 иглы+крючок, набор	Психология и эзотерика	3289	https://www.sima-land.ru/9776517/mnogofunkcionalnoe-ustroystvo-dlya-vyazaniya-plus2-igly-pluskryuchok-nabor-2/	
Пряжа "Зимний вариант" 95% имп.шерсть, 5% акрил объёмный 100м/100гр (85-Розовая дымка)	Психология и эзотерика	189	https://www.sima-land.ru/1191365/pryazha-zimniy-variant-95-imp-sherst-5-akril-obemnyy-100m-100gr-85-rozovaya-dymka/	Пряжа "Зимний вариант" 95% имп.шерсть, 5% акрил объёмный 100м/100гр (85-Розовая дымка) — название говорит само за себя. Нить скручена таким образом, что на ощупь чувствуется небольшая воздушная прослойка, благодаря которой тепло сохраняется дольше. Она состоит из шерсти и акрила, за счёт идеально подобранных пропорций связанные изделия более устойчивы к появлению катышков, менее растяжимы и устойчивы к стиркам. Поэтому смело вяжите себе одежду для повседневной носки в холодный период. Пряжа подходит как для ручной вязки, так и для машинной, просто внимательней отнеситесь к выбору узоров. Рекомендуемые спицы: 4-6 мм; крючок: 4,5-5,5 мм или машина 3 класса.
Пряжа для вязания спицами, крючком «Пехорский текстиль. Детский хлопок», 100% мерсеризованный хлопок, 330 м/100 г, (01 белый)	Психология и эзотерика	165	https://www.sima-land.ru/1372519/pryazha-dlya-vyazaniya-spicami-kryuchkom-pehorskiy-tekstil-detskiy-hlopok-100-merserizovannyy-hlopok-330-m-100-g-01-belyy/	Уникальная детская пряжа состоит из 100 % мерсеризованного хлопка, который отличается от обычного способом обработки. Благодаря ему волокно обретает высокую прочность, устойчивость к истиранию и мягкость. Получившееся в итоге полотно является ровным, имеет лёгкий глянцевый блеск и отлично подходит для жаркой летней погоды.  Многие рукодельницы вяжут как спицами, так и крючком, ведь нить послушная и с ней приятно работать. Верхний трикотаж, салфетки, занавески, скатерти, покрывала и многое другое получатся у вас с такой пряжей!  Спицы: №5. 
Набор устройств для вязания 4 шт крючок,игла в компл. 25х5х3см,36,5х5х3см,47х5х3см,57х5х3см	Психология и эзотерика	1540	https://www.sima-land.ru/1705343/nabor-ustroystv-dlya-vyazaniya-4-sht-kryuchok-igla-v-kompl-25h5h3sm-36-5h5h3sm-47h5h3sm-57h5h3sm/	
Пряжа для вязания спицами, крючком «Пехорский текстиль. Осенняя», 25% шерсть, 75% акрил высокообъемный, 150 м/200г, (04 т. синий)	Психология и эзотерика	280	https://www.sima-land.ru/3915677/pryazha-dlya-vyazaniya-spicami-kryuchkom-pehorskiy-tekstil-osennyaya-25-sherst-75-akril-vysokoobemnyy-150-m-200g-04-t-siniy/	
Пряжа для вязания спицами, крючком YarnArt, Samba, травка, 100% полиэстер, 150 м/100 г, (2012 яр. розовый)	Психология и эзотерика	203	https://www.sima-land.ru/3020624/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-samba-travka-100-poliester-150-m-100-g-2012-yar-rozovyy/	
Пряжа для вязания спицами, крючком YarnArt, Jeans, 55% хлопок, 45% акрил, 160 м/50 г, (01 белый)	Психология и эзотерика	145	https://www.sima-land.ru/2497570/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-jeans-55-hlopok-45-akril-160-m-50-g-01-belyy/	
Пряжа для вязания спицами, крючком «Пехорский текстиль. Секрет успеха», 100% шерсть, 250 м/100 г, (174 стальной)	Психология и эзотерика	291	https://www.sima-land.ru/2515795/pryazha-dlya-vyazaniya-spicami-kryuchkom-pehorskiy-tekstil-sekret-uspeha-100-sherst-250-m-100-g-174-stalnoy/	
Пряжа для вязания спицами, крючком ALIZE, Extra, 100% акрил, 220 м/100 г, (409 джинс)	Психология и эзотерика	187	https://www.sima-land.ru/2675689/pryazha-dlya-vyazaniya-spicami-kryuchkom-alize-extra-100-akril-220-m-100-g-409-dzhins/	
Плюшевая пряжа для вязания руками ALIZE, Puffy fine, 100% микрополиэстер, 14.5 м/100 г, (378 орхидея)	Психология и эзотерика	232	https://www.sima-land.ru/4287538/plyushevaya-pryazha-dlya-vyazaniya-rukami-alize-puffy-fine-100-mikropoliester-14-5-m-100-g-378-orhideya/	
Пряжа для вязания спицами, крючком YarnArt, «Macrame Макраме», 100% полиэстер, 130 м/90 г, (147 св. розовый)	Психология и эзотерика	172	https://www.sima-land.ru/4594268/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-macrame-makrame-100-poliester-130-m-90-g-147-sv-rozovyy/	
Пряжа 100% джут "Салатовый" 50 метров 4х4х10 см	Психология и эзотерика	118	https://www.sima-land.ru/7867499/pryazha-100-dzhut-salatovyy-50-metrov-4h4h10-cm/	
Пенал для вязания «Лилии», 2 отделения, 17,5 × 14 × 4 см	Психология и эзотерика	999	https://www.sima-land.ru/9483041/penal-dlya-vyazaniya-lilii-2-otdeleniya-17-5-14-4-cm/	Пенал для вязания — это компактный и удобный органайзер, предназначенный для хранения и транспортировки различных материалов и инструментов, необходимых для вязания. В нём вы можете легко разместить пряжу, спицы, крючки, наборы кнопок, бусин и другие аксессуары. Пенал имеет застёжку на молнии для надёжного закрытия. Такой органайзер помогает держать все необходимые материалы в порядке и под рукой, что делает процесс вязания более удобным и приятным. 
Ёлочная игрушка на новый год своими руками. Набор для вязания «Новогодний шар», 9 см, новогодний набор для творчества	Психология и эзотерика	219	https://www.sima-land.ru/10537908/elochnaya-igrushka-na-novyy-god-svoimi-rukami-nabor-dlya-vyazaniya-novogodniy-shar-9-cm-novogodniy-nabor-dlya-tvorchestva/	Этот набор - отличный повод провести волшебный творческий вечер! Предложите малышу создать своими руками уникальные украшения для вашей ёлочки. Основные характеристики Создаём новогоднюю атмосферу вместе со «Школой талантов»!
Пряжа "Для вязания мочалок" 100% полипропилен 400м/100±10 гр в форме цилиндра (мол.шоколад)	Психология и эзотерика	55	https://www.sima-land.ru/7828933/pryazha-dlya-vyazaniya-mochalok-100-polipropilen-400m-100-10-gr-v-forme-cilindra-mol-shokolad/	
Пряжа для вязания спицами, крючком «Пехорский текстиль. Весенняя», 100% мерсеризованный хлопок, 250 м/100 г, (87 т. лиловый)	Психология и эзотерика	153	https://www.sima-land.ru/2444117/pryazha-dlya-vyazaniya-spicami-kryuchkom-pehorskiy-tekstil-vesennyaya-100-merserizovannyy-hlopok-250-m-100-g-87-t-lilovyy/	
Пряжа для вязания спицами, крючком YarnArt, Jeans, 55% хлопок, 45% акрил, 160 м/50 г, (71 кофейный)	Психология и эзотерика	189	https://www.sima-land.ru/2497544/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-jeans-55-hlopok-45-akril-160-m-50-g-71-kofeynyy/	
Пряжа для вязания спицами, крючком YarnArt, Jeans, 55% хлопок, 45% акрил, 160 м/50 г, (35 жёлтый)	Психология и эзотерика	165	https://www.sima-land.ru/2497553/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-jeans-55-hlopok-45-akril-160-m-50-g-35-zheltyy/	
Пряжа для вязания спицами, крючком YarnArt, Jeans, 55% хлопок, 45% акрил, 160 м/50 г, (66 бордо)	Психология и эзотерика	189	https://www.sima-land.ru/2497567/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-jeans-55-hlopok-45-akril-160-m-50-g-66-bordo/	
Пряжа для вязания спицами, крючком YarnArt, Jeans, 55% хлопок, 45% акрил, 160 м/50 г, (15 голубой)	Психология и эзотерика	207	https://www.sima-land.ru/2795286/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-jeans-55-hlopok-45-akril-160-m-50-g-15-goluboy/	
Пряжа "Хлопок травка" 65% хлопок 35% полиамид 220 м/100гр (1237 разный)	Психология и эзотерика	264	https://www.sima-land.ru/2994616/pryazha-hlopok-travka-65-hlopok-35-poliamid-220-m-100gr-1237-raznyy/	
Пряжа для вязания спицами, крючком «Камтекс. Хлопок травка», травка, 65% хлопок, 35% полиамид, 220 м/100 г, (205 белый)	Психология и эзотерика	275	https://www.sima-land.ru/2994625/pryazha-dlya-vyazaniya-spicami-kryuchkom-kamteks-hlopok-travka-travka-65-hlopok-35-poliamid-220-m-100-g-205-belyy/	
Пряжа для вязания спицами, крючком ALIZE, Merino Royal, 100% шерсть, 100 м/50 г, (56 красный)	Психология и эзотерика	252	https://www.sima-land.ru/3296210/pryazha-dlya-vyazaniya-spicami-kryuchkom-alize-merino-royal-100-sherst-100-m-50-g-56-krasnyy/	
Пряжа для вязания спицами, крючком YarnArt, Jeans, 55% хлопок, 45% акрил, 160 м/50 г, (03 молочный)	Психология и эзотерика	207	https://www.sima-land.ru/3440502/pryazha-dlya-vyazaniya-spicami-kryuchkom-yarnart-jeans-55-hlopok-45-akril-160-m-50-g-03-molochnyy/	
Плюшевая пряжа для вязания руками ALIZE, Puffy, 100 % микрополиэстер, 9 м/100 г, (60 чёрный)	Психология и эзотерика	262	https://www.sima-land.ru/4138337/plyushevaya-pryazha-dlya-vyazaniya-rukami-alize-puffy-100-mikropoliester-9-m-100-g-60-chernyy/	
