name	category	price	url	description
Набор приспособлений для изготовления помпонов, d = 3,5/5,5/7/9 см, 4 шт, цвет разноцветный	Скрапбукинг	119	https://www.sima-land.ru/1215370/nabor-prisposobleniy-dlya-izgotovleniya-pomponov-d-3-5-5-5-7-9-cm-4-sht-cvet-raznocvetnyy/	Делайте весёлые помпоны для шапок и носочков самостоятельно. В этом вам поможет приспособление для изготовления помпонов. Устройство позволит вам и вашему ребёнку создать очаровательный декор для одежды или изготовить маленькие игрушки. В наборе представлены кольца диаметром 9 см, 7 см, 5,5 см, 3 см.
Спицы для вязания, чулочные, d=2.5 мм, 24 см, 5 шт.	Скрапбукинг	40	https://www.sima-land.ru/1161198/spicy-dlya-vyazaniya-chulochnye-d-2-5-mm-24-cm-5-sht/	Рукоделие и handmade-вещицы становится настоящим трендом: на смену аксессуарам и предметам одежды именитых домов моды пришли вещи, созданные собственными руками. Вязать и шить оригинальные предметы одежды станет проще со стальными спицами.  Благодаря прочному материалу они прослужат вам долго и не согнутся под весом изделия во время вязания. С их помощью вы самостоятельно свяжете тёплые гольфы, чулки и носочки, которые так актуальны в холодное время года. 
Крючок для вязания, с пластиковой ручкой, d = 3 мм, 13,5 см, цвет синий, цена за 1 штуку	Скрапбукинг	1950	https://www.sima-land.ru/1161179/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-3-mm-13-5-cm-cvet-siniy-cena-za-1-shtuku/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Удобная пластиковая ручка не даст инструменту выскользнуть из рук, и вы легко и уверенно свяжете целый свитер, кофту или просто декоративную салфетку. Главное, что всё это будет выполнено в вашем неповторимом стиле, и вы сможете порадовать уникальными вещами себя и своих близких. 
Набор крючков для вязания, d = 0,6-6,5 мм, 12,5/15 см, 22 шт, цвет МИКС	Скрапбукинг	449	https://www.sima-land.ru/1161180/nabor-kryuchkov-dlya-vyazaniya-d-0-6-6-5-mm-12-5-15-cm-22-sht-cvet-miks/	Рукоделие стало настоящим трендом: вместо дизайнерских аксессуаров и предметов одежды в моду вошли вещи, созданные собственными руками. Удобные крючки в футляре сделают процесс наполнения гардероба уникальными изделиями проще.  Вооружитесь инструментами, чтобы создавать настоящие шедевры: единственные в своём роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания.  Дополнительные характеристики:  
Набор крючков для вязания, d = 2-8 мм, 14,5 см, 12 шт, цвет разноцветный	Скрапбукинг	225	https://www.sima-land.ru/744676/nabor-kryuchkov-dlya-vyazaniya-d-2-8-mm-14-5-cm-12-sht-cvet-raznocvetnyy/	Вооружитесь крючком, чтобы самостоятельно создавать настоящие шедевры: единственные в своем роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания. Аксессуар удобно лежит в руке.
Крючок для вязания, с силиконовой ручкой, d = 3 мм, 14 см, цвет розовый	Скрапбукинг	77	https://www.sima-land.ru/1364633/kryuchok-dlya-vyazaniya-s-silikonovoy-ruchkoy-d-3-mm-14-cm-cvet-rozovyy/	 Крючки с силиконовой ручкой чуть тяжелее, чем крючки с пластиковыми ручками. Зато силикон обеспечивает надёжный хват и изделие не выскальзывает из руки в процессе вязания.
Крючок для вязания, с пластиковой ручкой, d = 4 мм, 14 см, цвет фиолетовый	Скрапбукинг	36	https://www.sima-land.ru/1215365/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-4-mm-14-cm-cvet-fioletovyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Это может быть целый свитер, кофта или просто декоративная салфетка, но всё это будет выполнено в вашем, неповторимом стиле. Порадуйте уникальными вещами себя и своих близких. 
Маркер для петель, разноцветный, цена за 1 штуку	Скрапбукинг	062	https://www.sima-land.ru/7112204/marker-dlya-petel-raznocvetnyy-cena-za-1-shtuku/	Булавки используются для отметки различных участков вязания: петли реглана, места начала прибавления петель или кругового оборота. С помощью маркировочных колец и булавок можно сделать отметки на полотне: выделить нужный ряд или петлю. Длинный хвостик легко вдевается в петлю или столбик, затем фиксируется в замке, не деформирует и не растягивает вязку. Разными цветами удобно помечать участки в одном изделии: выделить спинку, пройму, полочку. Если допущена ошибка, можно за пару секунд снять и переставить булавку на другое место.
Набор крючков для вязания, d = 2-5 мм, 14 см, 4 шт, цвет разноцветный	Скрапбукинг	238	https://www.sima-land.ru/6906730/nabor-kryuchkov-dlya-vyazaniya-d-2-5-mm-14-cm-4-sht-cvet-raznocvetnyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор крючков для вязания, d = 0,5-1 мм, 12 см, 6 шт	Скрапбукинг	129	https://www.sima-land.ru/1161174/nabor-kryuchkov-dlya-vyazaniya-d-0-5-1-mm-12-cm-6-sht/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор приспособлений для изготовления помпонов, d = 3,5/5,5/7/9 см, 4 шт, цвет разноцветный	Скрапбукинг	119	https://www.sima-land.ru/1215370/nabor-prisposobleniy-dlya-izgotovleniya-pomponov-d-3-5-5-5-7-9-cm-4-sht-cvet-raznocvetnyy/	Делайте весёлые помпоны для шапок и носочков самостоятельно. В этом вам поможет приспособление для изготовления помпонов. Устройство позволит вам и вашему ребёнку создать очаровательный декор для одежды или изготовить маленькие игрушки. В наборе представлены кольца диаметром 9 см, 7 см, 5,5 см, 3 см.
Спицы для вязания, чулочные, d=2.5 мм, 24 см, 5 шт.	Скрапбукинг	40	https://www.sima-land.ru/1161198/spicy-dlya-vyazaniya-chulochnye-d-2-5-mm-24-cm-5-sht/	Рукоделие и handmade-вещицы становится настоящим трендом: на смену аксессуарам и предметам одежды именитых домов моды пришли вещи, созданные собственными руками. Вязать и шить оригинальные предметы одежды станет проще со стальными спицами.  Благодаря прочному материалу они прослужат вам долго и не согнутся под весом изделия во время вязания. С их помощью вы самостоятельно свяжете тёплые гольфы, чулки и носочки, которые так актуальны в холодное время года. 
Крючок для вязания, с пластиковой ручкой, d = 3 мм, 13,5 см, цвет синий, цена за 1 штуку	Скрапбукинг	1950	https://www.sima-land.ru/1161179/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-3-mm-13-5-cm-cvet-siniy-cena-za-1-shtuku/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Удобная пластиковая ручка не даст инструменту выскользнуть из рук, и вы легко и уверенно свяжете целый свитер, кофту или просто декоративную салфетку. Главное, что всё это будет выполнено в вашем неповторимом стиле, и вы сможете порадовать уникальными вещами себя и своих близких. 
Набор крючков для вязания, d = 0,6-6,5 мм, 12,5/15 см, 22 шт, цвет МИКС	Скрапбукинг	449	https://www.sima-land.ru/1161180/nabor-kryuchkov-dlya-vyazaniya-d-0-6-6-5-mm-12-5-15-cm-22-sht-cvet-miks/	Рукоделие стало настоящим трендом: вместо дизайнерских аксессуаров и предметов одежды в моду вошли вещи, созданные собственными руками. Удобные крючки в футляре сделают процесс наполнения гардероба уникальными изделиями проще.  Вооружитесь инструментами, чтобы создавать настоящие шедевры: единственные в своём роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания.  Дополнительные характеристики:  
Набор крючков для вязания, d = 2-8 мм, 14,5 см, 12 шт, цвет разноцветный	Скрапбукинг	225	https://www.sima-land.ru/744676/nabor-kryuchkov-dlya-vyazaniya-d-2-8-mm-14-5-cm-12-sht-cvet-raznocvetnyy/	Вооружитесь крючком, чтобы самостоятельно создавать настоящие шедевры: единственные в своем роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания. Аксессуар удобно лежит в руке.
Крючок для вязания, с силиконовой ручкой, d = 3 мм, 14 см, цвет розовый	Скрапбукинг	77	https://www.sima-land.ru/1364633/kryuchok-dlya-vyazaniya-s-silikonovoy-ruchkoy-d-3-mm-14-cm-cvet-rozovyy/	 Крючки с силиконовой ручкой чуть тяжелее, чем крючки с пластиковыми ручками. Зато силикон обеспечивает надёжный хват и изделие не выскальзывает из руки в процессе вязания.
Крючок для вязания, с пластиковой ручкой, d = 4 мм, 14 см, цвет фиолетовый	Скрапбукинг	36	https://www.sima-land.ru/1215365/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-4-mm-14-cm-cvet-fioletovyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Это может быть целый свитер, кофта или просто декоративная салфетка, но всё это будет выполнено в вашем, неповторимом стиле. Порадуйте уникальными вещами себя и своих близких. 
Маркер для петель, разноцветный, цена за 1 штуку	Скрапбукинг	062	https://www.sima-land.ru/7112204/marker-dlya-petel-raznocvetnyy-cena-za-1-shtuku/	Булавки используются для отметки различных участков вязания: петли реглана, места начала прибавления петель или кругового оборота. С помощью маркировочных колец и булавок можно сделать отметки на полотне: выделить нужный ряд или петлю. Длинный хвостик легко вдевается в петлю или столбик, затем фиксируется в замке, не деформирует и не растягивает вязку. Разными цветами удобно помечать участки в одном изделии: выделить спинку, пройму, полочку. Если допущена ошибка, можно за пару секунд снять и переставить булавку на другое место.
Набор крючков для вязания, d = 2-5 мм, 14 см, 4 шт, цвет разноцветный	Скрапбукинг	238	https://www.sima-land.ru/6906730/nabor-kryuchkov-dlya-vyazaniya-d-2-5-mm-14-cm-4-sht-cvet-raznocvetnyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор крючков для вязания, d = 0,5-1 мм, 12 см, 6 шт	Скрапбукинг	129	https://www.sima-land.ru/1161174/nabor-kryuchkov-dlya-vyazaniya-d-0-5-1-mm-12-cm-6-sht/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор приспособлений для изготовления помпонов, d = 3,5/5,5/7/9 см, 4 шт, цвет разноцветный	Скрапбукинг	119	https://www.sima-land.ru/1215370/nabor-prisposobleniy-dlya-izgotovleniya-pomponov-d-3-5-5-5-7-9-cm-4-sht-cvet-raznocvetnyy/	Делайте весёлые помпоны для шапок и носочков самостоятельно. В этом вам поможет приспособление для изготовления помпонов. Устройство позволит вам и вашему ребёнку создать очаровательный декор для одежды или изготовить маленькие игрушки. В наборе представлены кольца диаметром 9 см, 7 см, 5,5 см, 3 см.
Спицы для вязания, чулочные, d=2.5 мм, 24 см, 5 шт.	Скрапбукинг	40	https://www.sima-land.ru/1161198/spicy-dlya-vyazaniya-chulochnye-d-2-5-mm-24-cm-5-sht/	Рукоделие и handmade-вещицы становится настоящим трендом: на смену аксессуарам и предметам одежды именитых домов моды пришли вещи, созданные собственными руками. Вязать и шить оригинальные предметы одежды станет проще со стальными спицами.  Благодаря прочному материалу они прослужат вам долго и не согнутся под весом изделия во время вязания. С их помощью вы самостоятельно свяжете тёплые гольфы, чулки и носочки, которые так актуальны в холодное время года. 
Крючок для вязания, с пластиковой ручкой, d = 3 мм, 13,5 см, цвет синий, цена за 1 штуку	Скрапбукинг	1950	https://www.sima-land.ru/1161179/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-3-mm-13-5-cm-cvet-siniy-cena-za-1-shtuku/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Удобная пластиковая ручка не даст инструменту выскользнуть из рук, и вы легко и уверенно свяжете целый свитер, кофту или просто декоративную салфетку. Главное, что всё это будет выполнено в вашем неповторимом стиле, и вы сможете порадовать уникальными вещами себя и своих близких. 
Набор крючков для вязания, d = 0,6-6,5 мм, 12,5/15 см, 22 шт, цвет МИКС	Скрапбукинг	449	https://www.sima-land.ru/1161180/nabor-kryuchkov-dlya-vyazaniya-d-0-6-6-5-mm-12-5-15-cm-22-sht-cvet-miks/	Рукоделие стало настоящим трендом: вместо дизайнерских аксессуаров и предметов одежды в моду вошли вещи, созданные собственными руками. Удобные крючки в футляре сделают процесс наполнения гардероба уникальными изделиями проще.  Вооружитесь инструментами, чтобы создавать настоящие шедевры: единственные в своём роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания.  Дополнительные характеристики:  
Набор крючков для вязания, d = 2-8 мм, 14,5 см, 12 шт, цвет разноцветный	Скрапбукинг	225	https://www.sima-land.ru/744676/nabor-kryuchkov-dlya-vyazaniya-d-2-8-mm-14-5-cm-12-sht-cvet-raznocvetnyy/	Вооружитесь крючком, чтобы самостоятельно создавать настоящие шедевры: единственные в своем роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания. Аксессуар удобно лежит в руке.
Крючок для вязания, с силиконовой ручкой, d = 3 мм, 14 см, цвет розовый	Скрапбукинг	77	https://www.sima-land.ru/1364633/kryuchok-dlya-vyazaniya-s-silikonovoy-ruchkoy-d-3-mm-14-cm-cvet-rozovyy/	 Крючки с силиконовой ручкой чуть тяжелее, чем крючки с пластиковыми ручками. Зато силикон обеспечивает надёжный хват и изделие не выскальзывает из руки в процессе вязания.
Крючок для вязания, с пластиковой ручкой, d = 4 мм, 14 см, цвет фиолетовый	Скрапбукинг	36	https://www.sima-land.ru/1215365/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-4-mm-14-cm-cvet-fioletovyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Это может быть целый свитер, кофта или просто декоративная салфетка, но всё это будет выполнено в вашем, неповторимом стиле. Порадуйте уникальными вещами себя и своих близких. 
Маркер для петель, разноцветный, цена за 1 штуку	Скрапбукинг	062	https://www.sima-land.ru/7112204/marker-dlya-petel-raznocvetnyy-cena-za-1-shtuku/	Булавки используются для отметки различных участков вязания: петли реглана, места начала прибавления петель или кругового оборота. С помощью маркировочных колец и булавок можно сделать отметки на полотне: выделить нужный ряд или петлю. Длинный хвостик легко вдевается в петлю или столбик, затем фиксируется в замке, не деформирует и не растягивает вязку. Разными цветами удобно помечать участки в одном изделии: выделить спинку, пройму, полочку. Если допущена ошибка, можно за пару секунд снять и переставить булавку на другое место.
Набор крючков для вязания, d = 2-5 мм, 14 см, 4 шт, цвет разноцветный	Скрапбукинг	238	https://www.sima-land.ru/6906730/nabor-kryuchkov-dlya-vyazaniya-d-2-5-mm-14-cm-4-sht-cvet-raznocvetnyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор крючков для вязания, d = 0,5-1 мм, 12 см, 6 шт	Скрапбукинг	129	https://www.sima-land.ru/1161174/nabor-kryuchkov-dlya-vyazaniya-d-0-5-1-mm-12-cm-6-sht/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор приспособлений для изготовления помпонов, d = 3,5/5,5/7/9 см, 4 шт, цвет разноцветный	Скрапбукинг	119	https://www.sima-land.ru/1215370/nabor-prisposobleniy-dlya-izgotovleniya-pomponov-d-3-5-5-5-7-9-cm-4-sht-cvet-raznocvetnyy/	Делайте весёлые помпоны для шапок и носочков самостоятельно. В этом вам поможет приспособление для изготовления помпонов. Устройство позволит вам и вашему ребёнку создать очаровательный декор для одежды или изготовить маленькие игрушки. В наборе представлены кольца диаметром 9 см, 7 см, 5,5 см, 3 см.
Спицы для вязания, чулочные, d=2.5 мм, 24 см, 5 шт.	Скрапбукинг	40	https://www.sima-land.ru/1161198/spicy-dlya-vyazaniya-chulochnye-d-2-5-mm-24-cm-5-sht/	Рукоделие и handmade-вещицы становится настоящим трендом: на смену аксессуарам и предметам одежды именитых домов моды пришли вещи, созданные собственными руками. Вязать и шить оригинальные предметы одежды станет проще со стальными спицами.  Благодаря прочному материалу они прослужат вам долго и не согнутся под весом изделия во время вязания. С их помощью вы самостоятельно свяжете тёплые гольфы, чулки и носочки, которые так актуальны в холодное время года. 
Крючок для вязания, с пластиковой ручкой, d = 3 мм, 13,5 см, цвет синий, цена за 1 штуку	Скрапбукинг	1950	https://www.sima-land.ru/1161179/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-3-mm-13-5-cm-cvet-siniy-cena-za-1-shtuku/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Удобная пластиковая ручка не даст инструменту выскользнуть из рук, и вы легко и уверенно свяжете целый свитер, кофту или просто декоративную салфетку. Главное, что всё это будет выполнено в вашем неповторимом стиле, и вы сможете порадовать уникальными вещами себя и своих близких. 
Набор крючков для вязания, d = 0,6-6,5 мм, 12,5/15 см, 22 шт, цвет МИКС	Скрапбукинг	449	https://www.sima-land.ru/1161180/nabor-kryuchkov-dlya-vyazaniya-d-0-6-6-5-mm-12-5-15-cm-22-sht-cvet-miks/	Рукоделие стало настоящим трендом: вместо дизайнерских аксессуаров и предметов одежды в моду вошли вещи, созданные собственными руками. Удобные крючки в футляре сделают процесс наполнения гардероба уникальными изделиями проще.  Вооружитесь инструментами, чтобы создавать настоящие шедевры: единственные в своём роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания.  Дополнительные характеристики:  
Набор крючков для вязания, d = 2-8 мм, 14,5 см, 12 шт, цвет разноцветный	Скрапбукинг	225	https://www.sima-land.ru/744676/nabor-kryuchkov-dlya-vyazaniya-d-2-8-mm-14-5-cm-12-sht-cvet-raznocvetnyy/	Вооружитесь крючком, чтобы самостоятельно создавать настоящие шедевры: единственные в своем роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания. Аксессуар удобно лежит в руке.
Крючок для вязания, с силиконовой ручкой, d = 3 мм, 14 см, цвет розовый	Скрапбукинг	77	https://www.sima-land.ru/1364633/kryuchok-dlya-vyazaniya-s-silikonovoy-ruchkoy-d-3-mm-14-cm-cvet-rozovyy/	 Крючки с силиконовой ручкой чуть тяжелее, чем крючки с пластиковыми ручками. Зато силикон обеспечивает надёжный хват и изделие не выскальзывает из руки в процессе вязания.
Крючок для вязания, с пластиковой ручкой, d = 4 мм, 14 см, цвет фиолетовый	Скрапбукинг	36	https://www.sima-land.ru/1215365/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-4-mm-14-cm-cvet-fioletovyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Это может быть целый свитер, кофта или просто декоративная салфетка, но всё это будет выполнено в вашем, неповторимом стиле. Порадуйте уникальными вещами себя и своих близких. 
Маркер для петель, разноцветный, цена за 1 штуку	Скрапбукинг	062	https://www.sima-land.ru/7112204/marker-dlya-petel-raznocvetnyy-cena-za-1-shtuku/	Булавки используются для отметки различных участков вязания: петли реглана, места начала прибавления петель или кругового оборота. С помощью маркировочных колец и булавок можно сделать отметки на полотне: выделить нужный ряд или петлю. Длинный хвостик легко вдевается в петлю или столбик, затем фиксируется в замке, не деформирует и не растягивает вязку. Разными цветами удобно помечать участки в одном изделии: выделить спинку, пройму, полочку. Если допущена ошибка, можно за пару секунд снять и переставить булавку на другое место.
Набор крючков для вязания, d = 2-5 мм, 14 см, 4 шт, цвет разноцветный	Скрапбукинг	238	https://www.sima-land.ru/6906730/nabor-kryuchkov-dlya-vyazaniya-d-2-5-mm-14-cm-4-sht-cvet-raznocvetnyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор крючков для вязания, d = 0,5-1 мм, 12 см, 6 шт	Скрапбукинг	129	https://www.sima-land.ru/1161174/nabor-kryuchkov-dlya-vyazaniya-d-0-5-1-mm-12-cm-6-sht/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор приспособлений для изготовления помпонов, d = 3,5/5,5/7/9 см, 4 шт, цвет разноцветный	Скрапбукинг	119	https://www.sima-land.ru/1215370/nabor-prisposobleniy-dlya-izgotovleniya-pomponov-d-3-5-5-5-7-9-cm-4-sht-cvet-raznocvetnyy/	Делайте весёлые помпоны для шапок и носочков самостоятельно. В этом вам поможет приспособление для изготовления помпонов. Устройство позволит вам и вашему ребёнку создать очаровательный декор для одежды или изготовить маленькие игрушки. В наборе представлены кольца диаметром 9 см, 7 см, 5,5 см, 3 см.
Спицы для вязания, чулочные, d=2.5 мм, 24 см, 5 шт.	Скрапбукинг	40	https://www.sima-land.ru/1161198/spicy-dlya-vyazaniya-chulochnye-d-2-5-mm-24-cm-5-sht/	Рукоделие и handmade-вещицы становится настоящим трендом: на смену аксессуарам и предметам одежды именитых домов моды пришли вещи, созданные собственными руками. Вязать и шить оригинальные предметы одежды станет проще со стальными спицами.  Благодаря прочному материалу они прослужат вам долго и не согнутся под весом изделия во время вязания. С их помощью вы самостоятельно свяжете тёплые гольфы, чулки и носочки, которые так актуальны в холодное время года. 
Крючок для вязания, с пластиковой ручкой, d = 3 мм, 13,5 см, цвет синий, цена за 1 штуку	Скрапбукинг	1950	https://www.sima-land.ru/1161179/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-3-mm-13-5-cm-cvet-siniy-cena-za-1-shtuku/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Удобная пластиковая ручка не даст инструменту выскользнуть из рук, и вы легко и уверенно свяжете целый свитер, кофту или просто декоративную салфетку. Главное, что всё это будет выполнено в вашем неповторимом стиле, и вы сможете порадовать уникальными вещами себя и своих близких. 
Набор крючков для вязания, d = 0,6-6,5 мм, 12,5/15 см, 22 шт, цвет МИКС	Скрапбукинг	449	https://www.sima-land.ru/1161180/nabor-kryuchkov-dlya-vyazaniya-d-0-6-6-5-mm-12-5-15-cm-22-sht-cvet-miks/	Рукоделие стало настоящим трендом: вместо дизайнерских аксессуаров и предметов одежды в моду вошли вещи, созданные собственными руками. Удобные крючки в футляре сделают процесс наполнения гардероба уникальными изделиями проще.  Вооружитесь инструментами, чтобы создавать настоящие шедевры: единственные в своём роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания.  Дополнительные характеристики:  
Набор крючков для вязания, d = 2-8 мм, 14,5 см, 12 шт, цвет разноцветный	Скрапбукинг	225	https://www.sima-land.ru/744676/nabor-kryuchkov-dlya-vyazaniya-d-2-8-mm-14-5-cm-12-sht-cvet-raznocvetnyy/	Вооружитесь крючком, чтобы самостоятельно создавать настоящие шедевры: единственные в своем роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания. Аксессуар удобно лежит в руке.
Крючок для вязания, с силиконовой ручкой, d = 3 мм, 14 см, цвет розовый	Скрапбукинг	77	https://www.sima-land.ru/1364633/kryuchok-dlya-vyazaniya-s-silikonovoy-ruchkoy-d-3-mm-14-cm-cvet-rozovyy/	 Крючки с силиконовой ручкой чуть тяжелее, чем крючки с пластиковыми ручками. Зато силикон обеспечивает надёжный хват и изделие не выскальзывает из руки в процессе вязания.
Крючок для вязания, с пластиковой ручкой, d = 4 мм, 14 см, цвет фиолетовый	Скрапбукинг	36	https://www.sima-land.ru/1215365/kryuchok-dlya-vyazaniya-s-plastikovoy-ruchkoy-d-4-mm-14-cm-cvet-fioletovyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь крючком и создавайте свои собственные рукодельные шедевры. Это может быть целый свитер, кофта или просто декоративная салфетка, но всё это будет выполнено в вашем, неповторимом стиле. Порадуйте уникальными вещами себя и своих близких. 
Маркер для петель, разноцветный, цена за 1 штуку	Скрапбукинг	062	https://www.sima-land.ru/7112204/marker-dlya-petel-raznocvetnyy-cena-za-1-shtuku/	Булавки используются для отметки различных участков вязания: петли реглана, места начала прибавления петель или кругового оборота. С помощью маркировочных колец и булавок можно сделать отметки на полотне: выделить нужный ряд или петлю. Длинный хвостик легко вдевается в петлю или столбик, затем фиксируется в замке, не деформирует и не растягивает вязку. Разными цветами удобно помечать участки в одном изделии: выделить спинку, пройму, полочку. Если допущена ошибка, можно за пару секунд снять и переставить булавку на другое место.
Набор крючков для вязания, d = 2-5 мм, 14 см, 4 шт, цвет разноцветный	Скрапбукинг	238	https://www.sima-land.ru/6906730/nabor-kryuchkov-dlya-vyazaniya-d-2-5-mm-14-cm-4-sht-cvet-raznocvetnyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор крючков для вязания, d = 0,5-1 мм, 12 см, 6 шт	Скрапбукинг	129	https://www.sima-land.ru/1161174/nabor-kryuchkov-dlya-vyazaniya-d-0-5-1-mm-12-cm-6-sht/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор приспособлений для изготовления помпонов, d = 3,5/5,5/7/9 см, 4 шт, цвет разноцветный	Скрапбукинг	119	https://www.sima-land.ru/1215370/nabor-prisposobleniy-dlya-izgotovleniya-pomponov-d-3-5-5-5-7-9-cm-4-sht-cvet-raznocvetnyy/	Делайте весёлые помпоны для шапок и носочков самостоятельно. В этом вам поможет приспособление для изготовления помпонов. Устройство позволит вам и вашему ребёнку создать очаровательный декор для одежды или изготовить маленькие игрушки. В наборе представлены кольца диаметром 9 см, 7 см, 5,5 см, 3 см.
Спицы для вязания, чулочные, d=2.5 мм, 24 см, 5 шт.	Скрапбукинг	40	https://www.sima-land.ru/1161198/spicy-dlya-vyazaniya-chulochnye-d-2-5-mm-24-cm-5-sht/	Рукоделие и handmade-вещицы становится настоящим трендом: на смену аксессуарам и предметам одежды именитых домов моды пришли вещи, созданные собственными руками. Вязать и шить оригинальные предметы одежды станет проще со стальными спицами.  Благодаря прочному материалу они прослужат вам долго и не согнутся под весом изделия во время вязания. С их помощью вы самостоятельно свяжете тёплые гольфы, чулки и носочки, которые так актуальны в холодное время года. 
